chamado_id,hospital_id,equipamento_id,falha_id,tecnico_id,tipo_chamado,status,data_abertura,data_fechamento,prioridade,descricao,tempo_resposta_horas
775,49,775,,,preventiva,nao atribuido,2026-05-28 00:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,
776,49,776,551,3,corretiva,concluido,2026-04-28 23:40:00,2026-04-29 04:40:00,baixo,Parada por falha em raio x. Prioridade baixo.,5
777,49,777,,56,preventiva,em andamento,2026-05-23 00:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,
778,49,778,,9,preventiva,concluido,2026-05-01 00:00:00,2026-05-02 12:00:00,alto,Chamado preventiva para tc. Motivo: MTBF proximo do vencimento. Prioridade alto.,36
779,49,779,,,preventiva,nao atribuido,2026-05-30 17:00:00,,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,
780,49,780,,59,preventiva,concluido,2026-02-02 00:00:00,2026-02-03 02:00:00,medio,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade medio.,26
781,49,781,552,50,corretiva,concluido,2025-12-27 23:42:00,2025-12-28 08:42:00,medio,Parada por falha em ultrassom. Prioridade medio.,9
782,49,782,,19,preventiva,atribuido,2026-05-29 02:00:00,,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,
783,49,783,,15,preventiva,em andamento,2026-05-27 15:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
784,49,784,,,preventiva,nao atribuido,2026-05-28 14:00:00,,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,
785,50,785,,50,preventiva,concluido,2026-03-02 04:00:00,2026-03-02 16:00:00,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,12
786,50,786,,58,preventiva,concluido,2026-05-23 19:00:00,2026-05-25 20:00:00,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,49
787,50,787,,,preventiva,nao atribuido,2026-05-22 17:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
788,50,788,553,17,corretiva,concluido,2026-03-14 13:13:00,2026-03-15 14:13:00,medio,Parada por falha em pet. Prioridade medio.,25
789,50,789,,21,preventiva,atribuido,2026-06-04 10:00:00,,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,
790,50,790,,15,preventiva,atribuido,2026-05-27 04:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,
791,50,791,,23,preventiva,concluido,2026-03-25 02:00:00,2026-03-26 02:00:00,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,24
792,50,792,,37,preventiva,atribuido,2026-05-27 02:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
793,50,793,,44,preventiva,concluido,2026-02-07 13:00:00,2026-02-09 12:00:00,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,47
794,50,794,,,preventiva,nao atribuido,2026-05-30 14:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,
795,50,795,,26,preventiva,concluido,2026-02-11 12:00:00,2026-02-13 09:00:00,medio,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade medio.,45
796,50,796,554,19,corretiva,concluido,2026-02-06 00:56:00,2026-02-06 23:56:00,alto,Parada por falha em pet. Prioridade alto.,23
797,50,797,,30,preventiva,concluido,2026-01-20 02:00:00,2026-01-21 13:00:00,alto,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade alto.,35
798,50,798,,20,preventiva,atribuido,2026-05-31 10:00:00,,alto,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade alto.,
799,50,799,,,preventiva,nao atribuido,2026-05-29 07:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
800,50,800,555,55,corretiva,concluido,2026-01-17 05:55:00,2026-01-18 00:55:00,medio,Parada por falha em pet. Prioridade medio.,19
801,51,801,556,27,corretiva,concluido,2026-03-12 19:47:00,2026-03-13 06:47:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,11
802,51,802,,14,preventiva,em andamento,2026-05-23 12:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
803,51,803,557,23,corretiva,concluido,2026-02-22 01:16:00,2026-02-22 18:16:00,alto,Parada por falha em ultrassom. Prioridade alto.,17
804,51,804,558,45,corretiva,concluido,2026-02-25 18:59:00,2026-02-26 18:59:00,medio,Parada por falha em ultrassom. Prioridade medio.,24
805,51,805,,,preventiva,nao atribuido,2026-06-01 06:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
806,51,806,,,preventiva,nao atribuido,2026-05-25 13:00:00,,baixo,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade baixo.,
807,51,807,,,preventiva,nao atribuido,2026-05-29 10:00:00,,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,
808,51,808,,4,preventiva,atribuido,2026-05-23 21:00:00,,alto,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade alto.,
809,51,809,,44,preventiva,atribuido,2026-05-23 10:00:00,,medio,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade medio.,
810,51,810,,,preventiva,nao atribuido,2026-06-01 08:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
811,51,811,559,56,corretiva,concluido,2026-01-07 23:31:00,2026-01-08 08:31:00,baixo,Parada por falha em raio x. Prioridade baixo.,9
812,51,812,,51,preventiva,concluido,2026-05-03 21:00:00,2026-05-04 06:00:00,medio,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade medio.,9
813,51,813,,48,preventiva,em andamento,2026-06-01 02:00:00,,alto,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade alto.,
814,51,814,,5,preventiva,atribuido,2026-05-26 09:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
815,51,815,,4,preventiva,atribuido,2026-05-25 22:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
816,51,816,560,54,corretiva,concluido,2026-04-09 12:38:00,2026-04-10 03:38:00,medio,Parada por falha em raio x. Prioridade medio.,15
817,52,817,,52,preventiva,concluido,2026-01-22 04:00:00,2026-01-22 20:00:00,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,16
818,52,818,,,preventiva,nao atribuido,2026-05-25 17:00:00,,baixo,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
819,52,819,561,56,corretiva,concluido,2026-04-30 12:59:00,2026-05-01 04:59:00,baixo,Parada por falha em angiografia. Prioridade baixo.,16
820,52,820,562,4,corretiva,concluido,2026-03-25 22:42:00,2026-03-26 04:42:00,baixo,Parada por falha em ultrassom. Prioridade baixo.,6
821,52,821,,21,preventiva,em andamento,2026-06-05 08:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,
822,52,822,,53,preventiva,concluido,2026-05-12 21:00:00,2026-05-13 17:00:00,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,20
823,52,823,,,preventiva,nao atribuido,2026-06-01 03:00:00,,medio,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade medio.,
824,52,824,563,37,corretiva,concluido,2026-03-20 23:52:00,2026-03-21 19:52:00,baixo,Parada por falha em tc. Prioridade baixo.,20
825,52,825,564,58,corretiva,concluido,2025-12-27 23:59:00,2025-12-28 15:59:00,baixo,Parada por falha em pet. Prioridade baixo.,16
826,52,826,,29,preventiva,em andamento,2026-05-23 06:00:00,,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,
827,52,827,,,preventiva,nao atribuido,2026-05-30 06:00:00,,baixo,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade baixo.,
828,52,828,,,preventiva,nao atribuido,2026-06-02 04:00:00,,alto,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade alto.,
829,52,829,,39,preventiva,concluido,2026-05-05 10:00:00,2026-05-07 01:00:00,alto,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade alto.,39
830,52,830,,,preventiva,nao atribuido,2026-06-04 09:00:00,,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,
831,52,831,,,preventiva,nao atribuido,2026-06-03 05:00:00,,baixo,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
832,52,832,,55,preventiva,em andamento,2026-05-28 07:00:00,,medio,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade medio.,
833,53,833,,,preventiva,nao atribuido,2026-05-25 16:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
834,53,834,,57,preventiva,em andamento,2026-05-26 21:00:00,,baixo,Chamado preventiva para tc. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
835,53,835,,36,preventiva,concluido,2026-01-12 08:00:00,2026-01-14 03:00:00,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,43
836,53,836,565,27,corretiva,concluido,2026-03-14 08:44:00,2026-03-14 20:44:00,alto,Parada por falha em raio x. Prioridade alto.,12
837,53,837,,,preventiva,nao atribuido,2026-05-26 10:00:00,,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,
838,53,838,,,preventiva,nao atribuido,2026-06-05 12:00:00,,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,
839,53,839,,,preventiva,nao atribuido,2026-05-31 05:00:00,,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,
840,53,840,,36,preventiva,concluido,2026-02-25 06:00:00,2026-02-26 03:00:00,alto,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade alto.,21
841,53,841,566,37,corretiva,concluido,2026-03-14 16:15:00,2026-03-15 05:15:00,medio,Parada por falha em angiografia. Prioridade medio.,13
842,53,842,567,25,corretiva,concluido,2026-02-22 22:21:00,2026-02-23 14:21:00,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,16
843,53,843,,37,preventiva,concluido,2026-04-20 22:00:00,2026-04-21 11:00:00,alto,Chamado preventiva para angiografia. Motivo: MTBF proximo do vencimento. Prioridade alto.,13
844,53,844,568,53,corretiva,concluido,2026-02-07 03:13:00,2026-02-07 20:13:00,medio,Parada por falha em raio x. Prioridade medio.,17
845,53,845,,59,preventiva,concluido,2026-04-17 09:00:00,2026-04-19 09:00:00,alto,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade alto.,48
846,53,846,569,35,corretiva,concluido,2026-04-26 23:13:00,2026-04-27 22:13:00,medio,Parada por falha em ressonancia magnetica. Prioridade medio.,23
847,53,847,,9,preventiva,concluido,2026-03-04 09:00:00,2026-03-05 14:00:00,alto,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade alto.,29
848,53,848,,47,preventiva,em andamento,2026-06-01 01:00:00,,medio,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade medio.,
849,54,849,,,preventiva,nao atribuido,2026-05-25 15:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,
850,54,850,570,57,corretiva,concluido,2026-02-06 10:38:00,2026-02-07 06:38:00,medio,Parada por falha em ultrassom. Prioridade medio.,20
851,54,851,,25,preventiva,concluido,2026-04-20 19:00:00,2026-04-21 19:00:00,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,24
852,54,852,571,47,corretiva,concluido,2026-02-25 03:52:00,2026-02-25 15:52:00,medio,Parada por falha em tc. Prioridade medio.,12
853,54,853,,29,preventiva,atribuido,2026-06-01 08:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
854,54,854,,2,preventiva,atribuido,2026-06-03 10:00:00,,medio,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade medio.,
855,54,855,,,preventiva,nao atribuido,2026-05-23 06:00:00,,baixo,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
856,54,856,,,preventiva,nao atribuido,2026-06-04 18:00:00,,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,
857,54,857,572,15,corretiva,concluido,2026-02-01 16:26:00,2026-02-02 11:26:00,baixo,Parada por falha em pet. Prioridade baixo.,19
858,54,858,573,23,corretiva,concluido,2026-04-26 12:33:00,2026-04-26 19:33:00,baixo,Parada por falha em pet. Prioridade baixo.,7
859,54,859,574,49,corretiva,concluido,2026-03-20 01:19:00,2026-03-20 11:19:00,alto,Parada por falha em angiografia. Prioridade alto.,10
860,54,860,,49,preventiva,atribuido,2026-06-02 15:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
861,54,861,,40,preventiva,concluido,2026-01-04 15:00:00,2026-01-05 09:00:00,alto,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade alto.,18
862,54,862,,33,preventiva,em andamento,2026-05-25 02:00:00,,medio,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade medio.,
863,54,863,,24,preventiva,atribuido,2026-05-24 10:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade medio.,
864,54,864,575,39,corretiva,concluido,2026-03-15 21:01:00,2026-03-16 17:01:00,medio,Parada por falha em ultrassom. Prioridade medio.,20
865,55,865,,26,preventiva,atribuido,2026-06-02 07:00:00,,medio,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade medio.,
866,55,866,,19,preventiva,concluido,2026-04-21 01:00:00,2026-04-22 15:00:00,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,38
867,55,867,576,45,corretiva,concluido,2026-01-06 14:34:00,2026-01-07 00:34:00,medio,Parada por falha em ultrassom. Prioridade medio.,10
868,55,868,,42,preventiva,concluido,2026-04-05 04:00:00,2026-04-05 16:00:00,baixo,Chamado preventiva para tc. Motivo: MTBF proximo do vencimento. Prioridade baixo.,12
869,55,869,,18,preventiva,concluido,2026-03-23 15:00:00,2026-03-24 00:00:00,alto,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade alto.,9
870,55,870,,55,preventiva,concluido,2026-01-14 10:00:00,2026-01-15 19:00:00,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,33
871,55,871,577,21,corretiva,concluido,2026-04-17 11:07:00,2026-04-17 22:07:00,medio,Parada por falha em pet. Prioridade medio.,11
872,55,872,,42,preventiva,concluido,2026-01-22 03:00:00,2026-01-23 23:00:00,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,44
873,55,873,,44,preventiva,concluido,2026-01-31 06:00:00,2026-01-31 20:00:00,baixo,Chamado preventiva para ressonancia magnetica. Motivo: MTBF proximo do vencimento. Prioridade baixo.,14
874,55,874,,2,preventiva,concluido,2025-12-25 04:00:00,2025-12-26 08:00:00,baixo,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade baixo.,28
875,55,875,578,58,corretiva,concluido,2026-02-23 02:37:00,2026-02-23 21:37:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,19
876,55,876,579,50,corretiva,concluido,2026-03-30 06:44:00,2026-03-30 22:44:00,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,16
877,55,877,580,37,corretiva,concluido,2026-04-15 03:21:00,2026-04-15 17:21:00,medio,Parada por falha em tc. Prioridade medio.,14
878,55,878,,,preventiva,nao atribuido,2026-05-30 05:00:00,,medio,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade medio.,
879,55,879,,35,preventiva,em andamento,2026-05-27 03:00:00,,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,
880,55,880,,,preventiva,nao atribuido,2026-06-04 01:00:00,,alto,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade alto.,
881,56,881,,48,preventiva,concluido,2026-01-11 03:00:00,2026-01-11 17:00:00,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,14
882,56,882,,60,preventiva,concluido,2026-01-25 12:00:00,2026-01-26 09:00:00,baixo,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade baixo.,21
883,56,883,,,preventiva,nao atribuido,2026-05-31 18:00:00,,alto,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade alto.,
884,56,884,,32,preventiva,em andamento,2026-06-01 22:00:00,,baixo,Chamado preventiva para pet. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
885,56,885,581,35,corretiva,concluido,2026-03-12 04:23:00,2026-03-12 15:23:00,medio,Parada por falha em tc. Prioridade medio.,11
886,56,886,582,25,corretiva,concluido,2026-03-24 11:36:00,2026-03-25 03:36:00,baixo,Parada por falha em tc. Prioridade baixo.,16
887,56,887,,13,preventiva,concluido,2026-04-29 04:00:00,2026-04-30 22:00:00,medio,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade medio.,42
888,56,888,583,20,corretiva,concluido,2026-04-23 07:52:00,2026-04-23 22:52:00,alto,Parada por falha em ressonancia magnetica. Prioridade alto.,15
889,56,889,584,35,corretiva,concluido,2026-01-27 17:59:00,2026-01-28 04:59:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,11
890,56,890,,37,preventiva,atribuido,2026-05-30 13:00:00,,medio,Chamado preventiva para tc. Motivo: MTBF proximo do vencimento. Prioridade medio.,
891,56,891,585,47,corretiva,concluido,2026-02-11 00:51:00,2026-02-11 05:51:00,medio,Parada por falha em pet. Prioridade medio.,5
892,56,892,,34,preventiva,atribuido,2026-05-30 04:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
893,56,893,586,58,corretiva,concluido,2026-02-01 13:00:00,2026-02-02 00:00:00,alto,Parada por falha em tc. Prioridade alto.,11
894,56,894,,23,preventiva,atribuido,2026-05-25 02:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade baixo.,
895,56,895,587,8,corretiva,concluido,2026-02-01 04:05:00,2026-02-01 13:05:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,9
896,56,896,,50,preventiva,concluido,2026-01-23 03:00:00,2026-01-24 11:00:00,baixo,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade baixo.,32
897,57,897,588,17,corretiva,concluido,2026-05-12 04:51:00,2026-05-12 13:51:00,medio,Parada por falha em pet. Prioridade medio.,9
898,57,898,589,22,corretiva,concluido,2026-04-03 02:18:00,2026-04-03 20:18:00,alto,Parada por falha em pet. Prioridade alto.,18
899,57,899,,51,preventiva,concluido,2026-02-16 18:00:00,2026-02-18 18:00:00,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,48
900,57,900,,21,preventiva,em andamento,2026-06-03 21:00:00,,baixo,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade baixo.,
901,57,901,,,preventiva,nao atribuido,2026-05-24 23:00:00,,medio,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade medio.,
902,57,902,,45,preventiva,atribuido,2026-06-03 17:00:00,,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,
903,57,903,,39,preventiva,atribuido,2026-05-29 10:00:00,,alto,Chamado preventiva para pet. Motivo: MTBF proximo do vencimento. Prioridade alto.,
904,57,904,,23,preventiva,atribuido,2026-05-23 03:00:00,,medio,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade medio.,
905,57,905,590,25,corretiva,concluido,2026-02-08 20:00:00,2026-02-09 09:00:00,alto,Parada por falha em tc. Prioridade alto.,13
906,57,906,,,preventiva,nao atribuido,2026-05-23 23:00:00,,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,
907,57,907,,,preventiva,nao atribuido,2026-05-24 13:00:00,,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,
908,57,908,,18,preventiva,concluido,2026-02-23 06:00:00,2026-02-24 01:00:00,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,19
909,57,909,,55,preventiva,concluido,2026-05-18 12:00:00,2026-05-19 11:00:00,alto,Chamado preventiva para raio x. Motivo: MTBF proximo do vencimento. Prioridade alto.,23
910,57,910,,7,preventiva,atribuido,2026-05-29 23:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
911,57,911,,,preventiva,nao atribuido,2026-06-01 06:00:00,,baixo,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade baixo.,
912,57,912,,40,preventiva,atribuido,2026-05-28 11:00:00,,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,
913,58,913,,50,preventiva,atribuido,2026-05-24 21:00:00,,medio,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade medio.,
914,58,914,,6,preventiva,atribuido,2026-06-01 19:00:00,,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,
915,58,915,591,42,corretiva,concluido,2026-02-06 16:12:00,2026-02-07 11:12:00,baixo,Parada por falha em arco cirurgico. Prioridade baixo.,19
916,58,916,,3,preventiva,atribuido,2026-05-23 01:00:00,,alto,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade alto.,
917,58,917,,58,preventiva,em andamento,2026-05-29 07:00:00,,alto,Chamado preventiva para pet. Motivo: MTBF proximo do vencimento. Prioridade alto.,
918,58,918,592,29,corretiva,concluido,2026-01-08 19:24:00,2026-01-09 00:24:00,alto,Parada por falha em arco cirurgico. Prioridade alto.,5
919,58,919,593,38,corretiva,concluido,2026-04-13 13:01:00,2026-04-13 21:01:00,medio,Parada por falha em angiografia. Prioridade medio.,8
920,58,920,,,preventiva,nao atribuido,2026-05-28 19:00:00,,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,
921,58,921,,33,preventiva,concluido,2026-03-28 22:00:00,2026-03-29 15:00:00,baixo,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade baixo.,17
922,58,922,,44,preventiva,concluido,2025-12-22 08:00:00,2025-12-24 00:00:00,medio,Chamado preventiva para ultrassom. Motivo: desgaste elevado. Prioridade medio.,40
923,58,923,,56,preventiva,em andamento,2026-06-04 15:00:00,,baixo,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade baixo.,
924,58,924,,23,preventiva,concluido,2026-05-19 10:00:00,2026-05-20 15:00:00,baixo,Chamado preventiva para ultrassom. Motivo: MTBF proximo do vencimento. Prioridade baixo.,29
925,58,925,,20,preventiva,atribuido,2026-05-24 12:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,
926,58,926,,27,preventiva,atribuido,2026-05-28 03:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,
927,58,927,,,preventiva,nao atribuido,2026-05-29 06:00:00,,medio,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade medio.,
928,58,928,594,14,corretiva,concluido,2026-02-05 10:12:00,2026-02-06 02:12:00,alto,Parada por falha em angiografia. Prioridade alto.,16
929,59,929,595,14,corretiva,concluido,2026-03-30 07:40:00,2026-03-30 13:40:00,alto,Parada por falha em angiografia. Prioridade alto.,6
930,59,930,,35,preventiva,concluido,2026-02-10 14:00:00,2026-02-12 18:00:00,baixo,Chamado preventiva para raio x. Motivo: desgaste elevado. Prioridade baixo.,52
931,59,931,596,12,corretiva,concluido,2026-04-05 19:59:00,2026-04-06 07:59:00,medio,Parada por falha em angiografia. Prioridade medio.,12
932,59,932,597,20,corretiva,concluido,2026-03-07 14:56:00,2026-03-08 03:56:00,medio,Parada por falha em pet. Prioridade medio.,13
933,59,933,,35,preventiva,concluido,2026-02-27 01:00:00,2026-02-27 16:00:00,baixo,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade baixo.,15
934,59,934,,29,preventiva,em andamento,2026-05-27 00:00:00,,alto,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade alto.,
935,59,935,,33,preventiva,em andamento,2026-05-27 03:00:00,,medio,Chamado preventiva para arco cirurgico. Motivo: MTBF proximo do vencimento. Prioridade medio.,
936,59,936,,19,preventiva,concluido,2026-03-21 19:00:00,2026-03-23 02:00:00,medio,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade medio.,31
937,59,937,,,preventiva,nao atribuido,2026-05-27 06:00:00,,medio,Chamado preventiva para ressonancia magnetica. Motivo: desgaste elevado. Prioridade medio.,
938,59,938,,,preventiva,nao atribuido,2026-05-31 07:00:00,,baixo,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade baixo.,
939,59,939,,30,preventiva,atribuido,2026-05-31 21:00:00,,alto,Chamado preventiva para tc. Motivo: desgaste elevado. Prioridade alto.,
940,59,940,,26,preventiva,em andamento,2026-05-23 18:00:00,,alto,Chamado preventiva para arco cirurgico. Motivo: desgaste elevado. Prioridade alto.,
941,59,941,,,preventiva,nao atribuido,2026-05-25 18:00:00,,baixo,Chamado preventiva para pet. Motivo: desgaste elevado. Prioridade baixo.,
942,59,942,598,44,corretiva,concluido,2026-01-02 18:54:00,2026-01-03 09:54:00,baixo,Parada por falha em ressonancia magnetica. Prioridade baixo.,15
943,59,943,599,44,corretiva,concluido,2026-01-28 06:52:00,2026-01-28 21:52:00,medio,Parada por falha em ultrassom. Prioridade medio.,15
944,59,944,,8,preventiva,em andamento,2026-05-27 20:00:00,,alto,Chamado preventiva para angiografia. Motivo: desgaste elevado. Prioridade alto.,
